the	O
couple	O
and	O
that	O
a	O
sound-track	O
existed	O
.	O

results	O
of	O
english	S-MISC
league	O
soccer	O

lewis	O
martin	O
,	O
with	O
haunted	O
eyes	O
,	O
posed	O
bare-chested	O
to	O
reveal	O
his	O
missing	O
arm	O
and	O
leg	O
,	O
blown	O
off	O
during	O
a	O
battle	O
at	O
petersburg	O
,	O
virginia	O
,	O
in	O
july	O
1864	O
.	O

he	O
was	O
born	O
in	O
buenos	O
aires	O
in	O
1918	O
and	O
married	O
ileana	O
bell	O
with	O
whom	O
he	O
had	O
nine	O
children	O
.	O

mit	O
trade	O
balance	O
jan-june	O
-	O
$	O
1.45	O
bln	O
(	O
jan-may	O
-	O
$	O
1.24	O
bln	O
)	O

chris	O
lewis	O
2	O
3	O
0	O
18	O
9	O
6.00	O

3.	O
lance	O
armstrong	O
(	O
u.s.	O
)	O
motorola	O

stansted	O
,	O
england	O
1996-08-27	O

this	O
was	O
close	O
to	O
the	O
market	O
's	O
forecast	O
of	O
net	O
profits	O
of	O
61.94	O
billion	O
.	O

1996-08-23	O

worcestershire	O
8	O
points	O
,	O

mhow	O
2	O
yellow	O
12,700-12,800	O
12,750-12,850	O

and	O
that	O
is	O
impossible	O
.	O
"	O

but	O
filipovic	O
said	O
he	O
would	O
not	O
quit	O
under	O
pressure	O
.	O
"	O

leeds	O
22	O
6	O
0	O
16	O
555	O
745	O
12	O

man	O
city	O
3	O
1	O
0	O
2	O
2	O
3	O
3	O

after	O
appearing	O
as	O
a	O
pinch-hitter	O
in	O
the	O
previous	O
two	O
games	O
,	O
bonds	O
,	O
who	O
has	O
been	O
battling	O
a	O
hamstring	O
injury	O
,	O
did	O
not	O
see	O
any	O
action	O
today	O
,	O
ending	O
his	O
streak	O
at	O
357	O
consecutive	O
games	O
.	O

but	O
subtracting	O
freight	O
costs	O
,	O
the	O
equivalent	O
fob	O
price	O
of	O
the	O
deal	O
is	O
around	O
$	O
142	O
,	O
well	O
below	O
the	O
$	O
149	O
per	O
tonne	O
floor	O
price	O
which	O
the	O
eu	O
put	O
on	O
its	O
barley	O
as	O
news	O
of	O
the	O
deal	O
emerged	O
last	O
week	O
.	O

--	O
national	O
economy	O
minister	O
yannos	O
papandoniou	O
defends	O
"	O
hard	O
drachma	O
"	O
foreign	O
exchange	O
policy	O
,	O
says	O
it	O
wo	O
n't	O
change	O

-	O
jordan	O
expresses	O
anger	O
at	O
conduct	O
of	O
some	O
iraqi	S-MISC
diplomats	O
in	O
amman	O
which	O
are	O
incompatible	O
with	O
diplomatic	O
traditions	O
.	O

those	O
taking	O
part	O
were	O
told	O
to	O
eat	O
a	O
low-fat	O
diet	O
for	O
six	O
weeks	O
before	O
they	O
started	O
taking	O
the	O
pills	O
,	O
and	O
their	O
blood	O
cholesterol	O
measured	O
before	O
and	O
after	O
the	O
six-week	O
period	O
.	O

-docstart-	O

oslo	O
1996-08-29	O

philadelphia	O
53	O
78	O
.405	O
29	O

dublin	O
1996-08-23	O

moscow	O
1996-08-26	O

7.	O
gerhard	O
berger	O
(	O
austria	O
)	O
17	O

american	B-MISC
league	E-MISC

mitsubishi	O
driver	O
makinen	O
stopped	O
experienced	O
fellow	O
finn	S-MISC
juha	O
kankkunen	O
in	O
his	O
tracks	O
on	O
the	O
final	O
day	O
of	O
the	O
1,452-km	O
rally	O
,	O
doubling	O
his	O
lead	O
on	O
the	O
first	O
two	O
decisive	O
stages	O
.	O

luke	O
jensen	O
and	O
murphy	O
jensen	O
(	O
u.s.	O
)	O
beat	O
alexander	O
volkov	O

major	B-MISC
league	I-MISC
baseball	E-MISC

4	O
-	O
kimiko	O
date	O
(	O
japan	O
)	O
beat	O
1	O
-	O
arantxa	O
sanchez	O
vicario	O
(	O
spain	O
)	O

2.	O
corser	O
269	O

"	O
in	O
the	O
property	O
market	O
it	O
is	O
a	O
case	O
of	O
so	O
far	O
,	O
so	O
good	O
,	O
"	O
a	O
member	O
of	O
sbc	O
warburg	O
's	O
property	O
team	O
said	O
.	O

press	O
digest	O
-	O
iraq	O
-	O
aug	O
22	O
.	O

"	O
multi-layers	O
kept	O
management	O
at	O
a	O
distance	O
from	O
its	O
customers	O
,	O
"	O
o'neal	O
said	O
.	O

mehrtens	O
played	O
in	O
the	O
last	O
trinations	S-MISC
test	O
in	O
cape	O
town	O
but	O
missed	O
the	O
first	O
two	O
tests	O
in	O
the	O
current	O
series	O
after	O
tearing	O
a	O
cartilage	O
in	O
his	O
knee	O
while	O
training	O
,	O
an	O
injury	O
which	O
needed	O
a	O
small	O
operation	O
.	O

financial	O
statements	O
of	O
the	O
european	S-MISC
coal	O
and	O
steel	O
community	O
at	O
31	O
december	O
1995	O
(	O
96	O
/	O
c	O
251/03	O
)	O

groningen	O
3	O
0	O
2	O
1	O
2	O
5	O
2	O

export	O
demand	O
was	O
good	O
but	O
availability	O
was	O
limited	O
.	O

palestinian	S-MISC
attorney-general	O
khaled	O
al-qidra	O
was	O
not	O
immediately	O
available	O
to	O
comment	O
.	O

six	O
months	O

the	O
precise	O
reason	O
for	O
the	O
call	O
was	O
not	O
immediately	O
clear	O
.	O

--	O
philip	O
blenkinsop	O
,	O
amsterdam	O
newsroom	O
31	O
20	O
504	O
5000	O

owens	O
's	O
widow	O
ruth	O
is	O
not	O
well	O
enough	O
to	O
attend	O
but	O
a	O
message	O
from	O
her	O
will	O
be	O
read	O
out	O
during	O
the	O
meeting	O
and	O
one	O
of	O
the	O
sprinter	O
's	O
relatives	O
is	O
expected	O
to	O
attend	O
.	O

gary	O
orr	O
,	O
jose-maria	O
canizares	O
(	O
spain	O
)	O
,	O
michael	O
jonzon	O

tennis	O
-	O
injured	O
chanda	O
rubin	O
out	O
of	O
u.s.	B-MISC
open	E-MISC
.	O

-docstart-	O

romania	O
's	O
soccer	O
bosses	O
also	O
fined	O
cozma	O
,	O
a	O
well-known	O
miners	O
'	O
union	O
leader	O
,	O
10	O
million	O
lei	O
(	O
$	O
3000	O
)	O
for	O
the	O
half-time	O
attack	O
on	O
dinamo	O
bucharest	O
's	O
danut	O
lupu	O
last	O
sunday	O
.	O

understating	O
the	O
cost	O
of	O
exported	O
goods	O
could	O
still	O
be	O
a	O
loophole	O
for	O
barter	O
dealers	O
,	O
but	O
volkova	O
said	O
the	O
authorities	O
are	O
currently	O
"	O
tackling	O
the	O
technicalities	O
of	O
the	O
issue	O
"	O
.	O

lisa	O
raymond	O
(	O
u.s.	O
)	O
beat	O
sarah	O
pitkowski	O
(	O
france	O
)	O
6-2	O
6-0	O

london	O
1996-08-26	O

russian	S-MISC
troops	O
start	O
pullout	O
,	O
but	O
not	O
in	O
grozny	O
.	O

new	O
york	O
59	O
72	O
.450	O
23	O

they	O
were	O
put	O
on	O
microfilm	O
about	O
30	O
years	O
ago	O
through	O
a	O
grant	O
from	O
the	O
united	O
daughters	O
of	O
the	O
confederacy	O
.	O

wheat	O
/	O
barley	O
sale	O
-	O
the	O
japanese	O
food	O
agency	O
said	O
it	O
bought	O
20,000	O
tonnes	O
of	O
u.s.	O
dark	O
northern	O
spring	O
wheat	O
,	O
20,000	O
of	O
canadian	S-MISC
western	O
red	O
spring	O
wheat	O
,	O
20,000	O
of	O
australian	S-MISC
standard	O
white	O
wheat	O
and	O
20,000	O
of	O
australian	S-MISC
feed	O
barley	O
at	O
its	O
weekly	O
tender	O
,	O
all	O
for	O
october	O
shipment	O
.	O

french	S-MISC
shipyard	O
workers	O
march	O
against	O
job	O
cuts	O
.	O

-docstart-	O

3.	O
phylis	O
smith	O
(	O
britain	O
)	O
52.53	O

he	O
thanked	O
us	O
on	O
behalf	O
of	O
the	O
country	O
,	O
which	O
is	O
really	O
nice	O
for	O
the	O
team	O
,	O
and	O
i	O
understand	O
we	O
had	O
tremendous	O
support	O
at	O
home	O
.	O
'	O

russian	S-MISC
news	O
agencies	O
also	O
quoted	O
the	O
kremlin	O
spokesman	O
as	O
saying	O
that	O
lebed	O
's	O
representatives	O
had	O
not	O
sought	O
a	O
meeting	O
,	O
hinting	O
at	O
an	O
attempt	O
by	O
the	O
president	O
to	O
put	O
his	O
popular	O
and	O
outspoken	O
protege	O
in	O
his	O
place	O
with	O
a	O
lesson	O
on	O
protocol	O
.	O

-	O
1	O
justin	O
leonard	O
through	O
3	O

nac	O
breda	O
1	O
nec	O
nijmegen	O
1	O

diana	O
met	O
will	O
carling	O
at	O
an	O
exclusive	O
gymnasium	O
in	O
london	O
.	O

san	O
diego	O
1996-08-26	O

an	O
orthopedic	O
surgeon	O
was	O
given	O
permission	O
by	O
the	O
child	O
's	O
parents	O
and	O
the	O
hospital	O
to	O
keep	O
the	O
foot	O
for	O
research	O
and	O
educational	O
purposes	O
.	O

"	O
if	O
you	O
had	O
been	O
struck	O
...	O

it	O
will	O
be	O
available	O
in	O
austria	O
and	O
switzerland	O
later	O
this	O
year	O
and	O
in	O
scandanavia	O
and	O
the	O
benelux	O
countries	O
next	O
year	O
.	O

johnson	O
,	O
who	O
played	O
eight	O
seasons	O
in	O
baltimore	O
,	O
was	O
named	O
orioles	O
manager	O
in	O
the	O
off-season	O
replacing	O
phil	O
regan	O
.	O

-docstart-	O

philadelphia	O
at	O
san	O
francisco	O

florida	O
58	O
69	O
.457	O
22	O

7	O
(	O
151	O
)	O
melbourne	O
11.12	O
(	O
78	O
)	O

jack	O
russell	O
2	O
3	O
1	O
51	O
41no	O
25.50	O

---	O

bonn	O
1996-08-25	O

lufthansa	O
cargo	O
q2	O
load	O
factor	O
up	O
1.7	O
pct	O
.	O

three	O
dissidents	O
and	O
their	O
translator	O
were	O
killed	O
in	O
the	O
gangland-style	O
machinegun	O
attack	O
.	O

6-	O
2	O
6-3	O

--	O
amsterdam	O
newsdesk	O
+31	O
20	O
504	O
5000	O
(	O
fax	O
020-504-5040	O
)	O

aalst	O
4	O
1	O
1	O
2	O
5	O
6	O
4	O

the	O
greatest	O
declines	O
in	O
the	O
volume	O
of	O
help-wanted	O
advertising	O
were	O
in	O
the	O
new	O
england	O
,	O
mountain	O
and	O
west	O
south	O
central	O
regions	O
.	O

montreal	O
70	O
58	O
.547	O
11	O

6.	O
ftc	O
3	O
2	O
-	O
1	O
8	O
7	O
6	O

berlin	O
prosecutors	O
said	O
on	O
wednesday	O
they	O
had	O
filed	O
charges	O
against	O
two	O
german	S-MISC
men	O
for	O
sexually	O
abusing	O
children	O
in	O
thailand	O
and	O
distributing	O
pornographic	O
films	O
and	O
pictures	O
of	O
their	O
degrading	O
acts	O
.	O

-	O
at	O
least	O
20	O
people	O
were	O
killed	O
when	O
the	O
two	O
trucks	O
in	O
which	O
they	O
were	O
travelling	O
collided	O
at	O
nhamavila	O
about	O
160	O
km	O
north	O
of	O
maputo	O
on	O
saturday	O
,	O
the	O
maputo	O
daily	O
noticias	O
said	O
.	O

"	O
i	O
feared	O
he	O
would	O
flee	O
from	O
work	O
or	O
steal	O
my	O
belongings	O
,	O
"	O
the	O
kathmandu	O
post	O
newspaper	O
quoted	O
munakarmi	O
as	O
saying	O
after	O
his	O
arrest	O
.	O

western	O
suburbs	O
21	O
11	O
1	O
9	O
382	O
426	O
23	O

turnover	O
fell	O
to	O
937.891	O
million	O
yuan	O
from	O
1.215	O
billion	O
,	O
while	O
net	O
assets	O
per	O
share	O
were	O
1.88	O
yuan	O
,	O
unchanged	O
,	O
and	O
earnings	O
per	O
share	O
fell	O
to	O
0.005	O
yuan	O
from	O
0.02	O
yuan	O
,	O
the	O
statement	O
said	O
.	O

the	O
official	O
state	O
news	O
agency	O
petra	O
said	O
kabariti	O
would	O
hold	O
discussions	O
"	O
on	O
the	O
latest	O
developments	O
in	O
the	O
peace	O
process	O
and	O
bilateral	O
cooperation	O
"	O
.	O

scores	O
after	O
three	O
rounds	O
(	O
britain	O
unless	O
stated	O
)	O
:	O

-docstart-	O

jackie	O
frank	O

-docstart-	O

anyang	O
0	O
3	O
1	O
6	O
9	O
3	O

"	O
america	O
is	O
on	O
the	O
right	O
track	O
offering	O
more	O
opportunity	O
,	O
demanding	O
more	O
responsibility	O
,	O
building	O
a	O
stronger	O
community	O
,	O
the	O
sense	O
of	O
shared	O
values	O
and	O
stronger	O
families	O
,	O
"	O
he	O
said	O
in	O
striking	O
the	O
theme	O
of	O
his	O
coming	O
week	O
.	O

at	O
northampton	O
:	O
sussex	O
368-7	O
(	O
n.	O
lenham	O
145	O
,	O
v.	O
drakes	O
59	O
not	O

7.	O
ireland	O
8.45	O

harelbeke	O
4	O
1	O
1	O
2	O
6	O
7	O
4	O

7	O
-	O
jana	O
novotna	O
(	O
czech	O
republic	O
)	O
beat	O
francesca	O
lubiani	O
(	O
italy	O
)	O

women	O
's	O
100	O
metres	O
:	O

we	O
think	O
it	O
's	O
a	O
solid	O
performer	O
in	O
the	O
dutch	S-MISC
market	O
.	O
"	O

standings	O
(	O
tabulate	O
under	O
played	O
,	O
won	O
,	O
drawn	O
,	O
lost	O
,	O
goals	O

8.	O
servais	O
knaven	O
(	O
netherlands	O
)	O
tvm	O

government	O
bond	O
yields	O
:	O
(	O
2-yr	O
1998	O
/	O
j	O
)	O
25.49,(3-yr	O
1999	O
/	O
c	O
)	O
24.44	O

viacom	O
plans	O
"	O
mission	S-MISC
"	O
sequel	O
-	O
report	O
.	O

american	B-MISC
league	E-MISC

vasco	O
da	O
gama	O
4	O
2	O
0	O
2	O
6	O
7	O
6	O

stefan	O
edberg	O
(	O
sweden	O
)	O
vs.	O
5	O
-	O
richard	O
krajicek	O
(	O
netherlands	O
)	O

-docstart-	O

american	B-MISC
league	E-MISC

jerusalem	O
1996-08-27	O

indonesia	O
plays	O
down	O
u.s.	O
consulate	O
attack	O
.	O

-	O
slovenian	S-MISC
police	O
briefly	O
detain	O
two	O
bosnian	S-MISC
opposition	O
leaders	O
in	O
ljubljana	O
and	O
cancel	O
opposition	O
political	O
rallies	O
in	O
ljubljana	O
and	O
maribor	O
.	O

a	O
bank	O
indonesia	O
spokeswoman	O
confirmed	O
the	O
newspaper	O
report	O
but	O
declined	O
to	O
give	O
further	O
details	O
.	O

subject	O
to	O
limit	O
5,124.053	O
5,122.084	O

i	O
did	O
n't	O
miss	O
that	O
many	O
shots	O
and	O
he	O
was	O
making	O
the	O
mistakes	O
.	O
"	O

start	O
20	O
3	O
3	O
14	O
26	O
56	O
12	O

a.	O
mullally	O
b	O
wasim	O
akram	O
0	O

n.	O
knight	O
b	O
mushtaq	O
ahmed	O
17	O

(	O
12.211	O
/	O
12.208	O
)	O

taleban	S-MISC
said	O
its	O
shipment	O
of	O
ammunition	O
from	O
albania	O
was	O
evidence	O
of	O
russian	S-MISC
military	O
support	O
for	O
rabbani	O
's	O
government	O
.	O

chicago	O
1996-08-26	O

result	O
of	O
a	O
scottish	S-MISC
premier	O

libyan	S-MISC
man	O
murdered	O
in	O
malta	O
.	O

-docstart-	O

2.	O
soren	O
lausberg	O
(	O
germany	O
)	O
1:02.795	O

the	O
express	O
passenger	O
train	O
travelling	O
from	O
steyr	O
,	O
southeast	O
of	O
linz	O
,	O
with	O
around	O
80	O
people	O
on	O
board	O
,	O
hit	O
the	O
back	O
of	O
a	O
service	O
locomotive	O
used	O
to	O
shunt	O
wagons	O
into	O
sidings	O
.	O

qualifier	O
vs.	O
petr	O
korda	O
(	O
czech	O
republic	O
)	O

hanwha	O
3	O
haitai	O
2	O

for	O
medvedev	O
that	O
meant	O
confining	O
his	O
post-match	O
comments	O
to	O
tennis	O
and	O
not	O
going	O
off	O
on	O
tirades	O
about	O
about	O
peripheral	O
issues	O
such	O
as	O
the	O
poor	O
quality	O
of	O
food	O
in	O
the	O
players	O
lounge	O
,	O
an	O
entertaining	O
rant	O
that	O
took	O
his	O
mind	O
off	O
the	O
task	O
at	O
hand	O
.	O

i	O
felt	O
that	O
all	O
the	O
other	O
things	O
i	O
was	O
doing	O
the	O
years	O
before	O
,	O
they	O
were	O
distracting	O
me	O
,	O
they	O
were	O
not	O
helping	O
me	O
at	O
all	O
.	O
"	O

london	O
1996-08-23	O

scott	O
randall	O
of	O
soundview	O
financial	O
group	O
said	O
the	O
company	O
likely	O
would	O
have	O
difficulty	O
selling	O
its	O
modem-chip	O
business	O
.	O

"	O
in	O
the	O
run-up	O
to	O
elections	O
,	O
nationalistic	O
political	O
leaders	O
are	O
playing	O
the	O
ethnic	O
/	O
sectarian	O
card	O
,	O
drumming	O
up	O
support	O
within	O
their	O
constituencies	O
by	O
playing	O
on	O
bitter	O
memories	O
or	O
fear	O
.	O
"	O

in	O
houston	O
,	O
andy	O
benes	O
allowed	O
two	O
runs	O
over	O
seven	O
innings	O
and	O
royce	O
clayton	O
had	O
a	O
run-scoring	O
single	O
in	O
the	O
seventh	O
to	O
lift	O
the	O
st.	O
louis	O
cardinals	O
to	O
a	O
3-2	O
victory	O
over	O
the	O
houston	O
astros	O
.	O

penn	O
treaty	O
terminates	O
acquisition	O
pact	O
.	O

69	O
76	O
,	O
miguel	O
angel	O
martin	O
(	O
spain	O
)	O
75	O
70	O

guillaume	O
raoux	O
(	O
france	O
)	O
vs.	O
filip	O
dewulf	O
(	O
belgium	O
)	O

standard	O
liege	O
4	O
3	O
0	O
1	O
7	O
3	O
9	O

manly	O
42	O
western	O
suburbs	O
12	O

other	O
cricketers	O
who	O
have	O
taken	O
over	O
300	O
test	O
wickets	O
:	O

new	O
york	O
59	O
74	O
.444	O
24	O

10-0-59-1	O
muralitharan	O
10-0-42-0	O
,	O
jayasuriya	O
10-1-39-1	O
,	O
de	O
silva	O

the	O
building	O
is	O
state	O
property	O
.	O

lauck	O
's	O
lawyer	O
vowed	O
he	O
would	O
appeal	O
against	O
the	O
court	O
's	O
decision	O
,	O
arguing	O
that	O
his	O
client	O
should	O
have	O
been	O
set	O
free	O
because	O
he	O
had	O
not	O
committed	O
any	O
offence	O
under	O
german	S-MISC
law	O
.	O

4.	O
sven	O
pieters	O
(	O
belgium	O
)	O
13.37	O

after	O
two	O
seasons	O
in	O
the	O
second	O
division	O
and	O
after	O
taking	O
on	O
half	O
a	O
dozen	O
new	O
recruits	O
this	O
season	O
,	O
some	O
of	O
whom	O
do	O
not	O
speak	O
a	O
word	O
of	O
french	S-MISC
,	O
marseille	O
are	O
not	O
playing	O
with	O
any	O
fluidity	O
.	O

zeng	O
yaqiong	O
(	O
china	O
)	O
beat	O
li	O
feng	O
(	O
new	O
zealand	O
)	O
11-9	O
11-6	O

guadalajara	O
3	O
2	O
1	O
0	O
7	O
0	O
7	O

qualifier	O
vs.	O
chuck	O
adams	O
(	O
u.s.	O
)	O

italian	S-MISC
prime	O
minister	O
to	O
visit	O
turkey	O
.	O

islamabad	O
1996-08-27	O

costain	O
's	O
contract	O
to	O
build	O
the	O
controversial	O
newbury	O
bypass	O
,	O
which	O
runs	O
through	O
a	O
conservation	O
area	O
,	O
has	O
led	O
to	O
violent	O
protests	O
delaying	O
building	O
,	O
bomb	O
threats	O
,	O
staff	O
intimidation	O
and	O
picketing	O
of	O
chief	O
executive	O
alan	O
lovell	O
's	O
home	O
.	O

colombo	O
1996-08-22	O

whatever	O
you	O
want	O
to	O
send	O
me	O
,	O
i	O
need	O
.	O
"	O

5.	O
gennadi	O
markov	O
(	O
russia	O
)	O
16.66	O

officials	O
in	O
the	O
port	O
of	O
whittier	O
said	O
on	O
thursday	O
that	O
they	O
found	O
tuan	O
quac	O
phan	O
,	O
29	O
,	O
dehydrated	O
,	O
famished	O
and	O
terrified	O
after	O
sailing	O
to	O
alaska	O
from	O
canada	O
in	O
the	O
boxcar	O
loaded	O
on	O
a	O
barge	O
,	O
a	O
trip	O
that	O
takes	O
about	O
five	O
days	O
.	O

halftime	O
0-0	O
.	O

fowler	O
,	O
a	O
lawyer	O
and	O
former	O
senator	O
,	O
arrived	O
late	O
on	O
wednesday	O
,	O
the	O
embassy	O
said	O
in	O
a	O
statement	O
.	O

indonesia	O
's	O
sbpus	O
auction	O
results	O
.	O

8	O
(	O
80	O
)	O

business	O
info	O
europe	O
231	O
24	O
178	O
18	O

1.	O
chandra	O
sturrup	O
(	O
bahamas	O
)	O
11.34	O
seconds	O

16.	O
iii.ker.tve	O
3	O
-	O
1	O
2	O
2	O
7	O
1	O

"	O
we	O
did	O
not	O
have	O
money	O
for	O
fertiliser	O
,	O
we	O
're	O
in	O
debt	O
for	O
fuel	O
,	O
and	O
we	O
're	O
borrowing	O
diesel	O
,	O
"	O
odnosum	O
said	O
.	O

svcd	O
bulgaria	O
air	O
traffic	O
controllers	O
to	O
strike	O
september	O
3	O
.	O

9.	O
robbie	O
mcewen	O
(	O
australia	O
)	O
rabobank	O

7.	O
michel	O
zanoli	O
(	O
netherlands	O
)	O
mx	O
onda	O

sepoct	O
733.75	O
743.50	O
unq	O
unq	O

the	O
loan	O
,	O
maturing	O
in	O
six	O
years	O
,	O
is	O
guaranteed	O
by	O
indusind	O
bank	O
for	O
$	O
3.5	O
million	O
and	O
by	O
uti	O
bank	O
for	O
$	O
3	O
million	O
,	O
it	O
said	O
.	O

hong	O
kong	O
1996-08-28	O

israel	O
said	O
last	O
month	O
after	O
it	O
recovered	O
the	O
body	O
of	O
a	O
soldier	O
abducted	O
by	O
hamas	O
seven	O
years	O
ago	O
that	O
it	O
would	O
consider	O
freeing	O
yassin	O
.	O

parramatta	O
21	O
10	O
1	O
10	O
388	O
391	O
21	O

fifth-seed	O
iva	O
majoli	O
of	O
croatia	O
was	O
picked	O
off	O
by	O
austrian	S-MISC
judith	O
wiesner	O
and	O
wimbledon	S-MISC
semifinalist	O
kimiko	O
date	O
of	O
japan	O
,	O
the	O
10th	O
seed	O
,	O
fell	O
6-2	O
7-5	O
to	O
53rd-ranked	O
american	S-MISC
kimberly	O
po	O
.	O

alloy	O
shipments	O
,	O
however	O
,	O
were	O
7.5	O
percent	O
down	O
.	O

talks	O
between	O
russia	O
's	O
alexander	O
lebed	O
and	O
chechen	S-MISC
separatist	O
leaders	O
were	O
going	O
well	O
on	O
thursday	O
and	O
the	O
two	O
sides	O
were	O
working	O
out	O
a	O
detailed	O
schedule	O
on	O
how	O
to	O
stop	O
the	O
war	O
,	O
a	O
lebed	O
aide	O
said	O
.	O

his	O
critics	O
allege	O
he	O
may	O
be	O
attempting	O
to	O
delay	O
the	O
debate	O
.	O

2002	O
730,000	O

rugby	B-MISC
league	E-MISC
-	O
st	O
helens	O
clinch	O
super	O
league	O
title	O
.	O

new	O
york	O
1996-08-29	O

the	O
pilot	O
said	O
several	O
hijackers	O
appeared	O
to	O
be	O
placed	O
around	O
the	O
plane	O
.	O

dohuk	O
,	O
iraq	O
1996-08-23	O

"	O
however	O
,	O
it	O
certainly	O
is	O
a	O
very	O
pleasing	O
result	O
for	O
the	O
first	O
six	O
months	O
,	O
"	O
he	O
said	O
.	O

six	O
months	O
to	O
september	O
30	O
,	O
1996	O

j.	O
crawley	O
not	O
out	O
94	O

"	O
he	O
was	O
not	O
involved	O
...	O

it	O
said	O
another	O
,	O
the	O
cometra	B-MISC
et	I-MISC
al	I-MISC
morinville	I-MISC
11-13	E-MISC
,	O
has	O
logged	O
128	O
feet	O
of	O
productive	O
leduc	O
reef	O
at	O
5,400	O
feet	O
and	O
is	O
flowing	O
water	O
free	O
at	O
the	O
rate	O
of	O
590	O
barrels	O
of	O
oil	O
per	O
day	O
on	O
a	O
15	O
/	O
64ths-inch	O
choke	O
.	O

soccer	O
-	O
dutch	S-MISC
first	O
division	O
summary	O
.	O

9.	O
eddie	O
irvine	O
(	O
britain	O
)	O
ferrari	O
1:53.043	O

1998	O
575,000	O

12.	O
csepel	O
3	O
-	O
3	O
-	O
3	O
3	O
3	O

dealers	O
said	O
the	O
market	O
seemed	O
to	O
be	O
trading	O
a	O
range	O
and	O
would	O
wait	O
for	O
more	O
political	O
polls	O
to	O
provide	O
direction	O
.	O

s.	O
korea	O
daewoo	O
,	O
dacom	O
units	O
in	O
polish	S-MISC
telecom	O
jv	O
.	O

swindon	O
2	O
0	O
1	O
1	O
1	O
3	O
1	O

"	O
this	O
is	O
one	O
of	O
the	O
reasons	O
of	O
my	O
visit	O
here	O
...	O

-docstart-	O

a	O
costain	O
spokesman	O
told	O
reuters	O
:	O
"	O
we	O
've	O
had	O
all	O
sorts	O
of	O
protests	O
at	O
the	O
head	O
office	O
and	O
the	O
chief	O
executive	O
's	O
house	O
.	O

witnesses	O
said	O
protesters	O
carrying	O
colourful	O
party	O
flags	O
walked	O
for	O
several	O
miles	O
,	O
chanting	O
anti-government	O
slogans	O
.	O

latest	O
actual	O

according	O
to	O
another	O
amoco	O
official	O
,	O
the	O
company	O
is	O
not	O
exploring	O
now	O
for	O
oil	O
